Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail
17432,790969,995208,13600.0,13600.0,13575.0,60 months,13.49,312.87,2 years,RENT,70000.0,Verified,Jun-11,Fully Paid,debt_consolidation,930xx,CA,17.61,0.0,Aug-99,0.0,,15.0,1.0,4331.0,20.10%,22.0,18577.03001,18542.88,13600.0,4977.03,Aug-15,3575.28,,Jan-16,0
13640,508722,656452,3700.0,3700.0,3700.0,36 months,6.39,113.23,3 years,MORTGAGE,62000.0,Source Verified,Apr-10,Fully Paid,home_improvement,232xx,VA,10.03,0.0,Dec-98,0.0,,6.0,0.0,14636.0,25.50%,26.0,3903.142676,3903.14,3700.0,203.14,May-11,2659.58,,Jan-13,0
28794,1047031,1277899,12000.0,12000.0,12000.0,60 months,14.27,280.91,10+ years,MORTGAGE,68000.0,Verified,Dec-11,Charged Off,debt_consolidation,075xx,NJ,9.35,1.0,Oct-88,1.0,19.0,6.0,0.0,5067.0,67.60%,11.0,4214.09,4214.09,2439.93,1201.42,Oct-12,280.91,,Feb-13,1
6676,977140,1200136,24000.0,24000.0,23500.0,60 months,17.27,599.96,10+ years,MORTGAGE,98400.0,Verified,Oct-11,Fully Paid,debt_consolidation,437xx,OH,23.23,0.0,Jun-94,0.0,46.0,14.0,0.0,42791.0,54%,44.0,34454.79007,33736.98,24000.0,10454.79,Feb-15,11084.16,,Jun-16,0
2248,493706,631733,4500.0,4500.0,4500.0,36 months,7.88,140.77,< 1 year,RENT,14400.0,Not Verified,Mar-10,Fully Paid,debt_consolidation,087xx,NJ,11.42,0.0,Dec-82,0.0,,15.0,0.0,4419.0,39.50%,20.0,5067.67243,5067.67,4500.0,567.67,Mar-13,146.89,,Jun-16,0
3338,1060979,1292556,7000.0,7000.0,7000.0,36 months,16.77,248.77,< 1 year,RENT,41000.0,Source Verified,Dec-11,Charged Off,wedding,114xx,NY,20.31,0.0,Apr-03,2.0,,7.0,0.0,28651.0,97.80%,15.0,1582.19,1582.19,944.53,637.66,Aug-12,93.72,,Jun-16,1
19205,452808,559257,12000.0,12000.0,11975.0,36 months,12.18,399.6,6 years,RENT,70000.0,Not Verified,Nov-09,Fully Paid,debt_consolidation,802xx,CO,7.41,0.0,Jul-98,0.0,,8.0,0.0,14610.0,29.30%,17.0,13269.02212,13241.38,12000.0,1269.02,Nov-10,8876.93,,Mar-13,0
34961,564237,726008,14500.0,14500.0,14475.0,36 months,13.98,495.44,4 years,RENT,35000.0,Not Verified,Aug-10,Fully Paid,credit_card,708xx,LA,20.5,0.0,Sep-01,0.0,,11.0,0.0,16467.0,70.10%,17.0,17408.87793,17378.86,14500.0,2908.88,Sep-12,6037.26,,Jun-16,0
968,573569,737762,5000.0,5000.0,4975.0,60 months,10.38,107.18,5 years,OWN,41000.0,Not Verified,Sep-10,Fully Paid,moving,191xx,PA,8.0,0.0,Jun-91,1.0,52.0,9.0,0.0,8707.0,39.60%,23.0,5169.821389,5143.97,5000.0,169.82,Feb-11,3.91,,Apr-15,0
13087,709661,902315,4750.0,4750.0,4750.0,36 months,10.0,153.27,1 year,OWN,24600.0,Source Verified,Mar-11,Fully Paid,debt_consolidation,577xx,SD,24.78,0.0,Apr-01,0.0,,8.0,0.0,10766.0,77.50%,15.0,5517.684034,5517.68,4750.0,767.68,Apr-14,162.81,,Jun-16,0
3720,808994,1015770,5000.0,5000.0,5000.0,36 months,15.99,175.77,3 years,RENT,26400.0,Not Verified,Jul-11,Fully Paid,debt_consolidation,934xx,CA,13.55,0.0,Feb-08,0.0,,4.0,0.0,10056.0,63.20%,4.0,6227.446649,6227.45,5000.0,1227.45,Oct-13,1671.22,,Nov-15,0
7781,1038060,1267974,16000.0,16000.0,16000.0,60 months,15.96,388.75,7 years,MORTGAGE,61000.0,Verified,Dec-11,Current,debt_consolidation,890xx,NV,20.52,0.0,Dec-95,1.0,71.0,14.0,0.0,13990.0,67.30%,27.0,20941.89,20941.89,13745.53,7196.36,Jun-16,388.75,Jul-16,Jun-16,0
3530,404247,450498,5000.0,5000.0,4889.724478,36 months,7.68,155.96,2 years,MORTGAGE,120000.0,Not Verified,May-09,Fully Paid,credit_card,920xx,CA,7.03,0.0,Oct-93,0.0,,8.0,0.0,2660.0,23.70%,22.0,5614.27944,5489.67,5000.0,614.28,Jun-12,182.7,,Sep-15,0
34076,980075,1203247,30000.0,30000.0,29061.76864,60 months,20.89,809.75,6 years,MORTGAGE,170004.0,Verified,Oct-11,Fully Paid,debt_consolidation,600xx,IL,15.95,0.0,Dec-99,2.0,39.0,10.0,0.0,101058.0,80.20%,31.0,48352.22993,46030.95,30000.0,18352.23,Apr-16,5435.48,,May-16,0
253,1033775,1263353,7200.0,7200.0,7200.0,60 months,17.27,179.99,5 years,RENT,103000.0,Source Verified,Dec-11,Current,debt_consolidation,113xx,NY,10.53,0.0,Oct-02,1.0,44.0,11.0,0.0,8547.0,63.80%,21.0,9695.8,9695.8,6160.75,3535.05,Jun-16,179.99,Jul-16,Jun-16,0
26229,684314,873766,6000.0,6000.0,6000.0,60 months,11.11,130.79,10+ years,MORTGAGE,93600.0,Source Verified,Feb-11,Fully Paid,car,917xx,CA,13.79,0.0,Aug-96,2.0,,12.0,0.0,25279.0,66%,29.0,6270.719238,6270.72,6000.0,270.72,Aug-11,5749.13,,Jun-16,0
36319,974653,1196929,16000.0,16000.0,16000.0,60 months,15.96,388.75,10+ years,RENT,39000.0,Verified,Oct-11,Fully Paid,debt_consolidation,171xx,PA,16.62,0.0,Jul-99,2.0,,8.0,0.0,18527.0,62%,10.0,22439.22,22439.22,16000.0,6439.22,Mar-15,6895.62,,Mar-15,0
6416,841297,1051836,11000.0,11000.0,11000.0,36 months,16.49,389.4,10+ years,MORTGAGE,39960.0,Source Verified,Aug-11,Fully Paid,debt_consolidation,841xx,UT,23.24,1.0,Aug-88,2.0,20.0,8.0,0.0,13727.0,71.90%,34.0,11152.04,11152.04,11000.0,152.04,Sep-11,11152.68,,Aug-11,0
32400,576129,740959,20000.0,20000.0,19739.93189,60 months,19.41,523.34,10+ years,RENT,115000.0,Verified,Sep-10,Fully Paid,debt_consolidation,031xx,NH,10.11,0.0,Oct-92,3.0,37.0,5.0,0.0,5271.0,75.30%,25.0,29351.00132,28787.12,20000.0,9351.0,Oct-13,10540.42,,Oct-13,0
38422,970126,1191789,8325.0,8325.0,8325.0,36 months,7.51,259.0,10+ years,MORTGAGE,52000.0,Verified,Oct-11,Fully Paid,debt_consolidation,303xx,GA,25.5,0.0,Apr-90,2.0,,18.0,0.0,23556.0,39.80%,27.0,9252.932008,9252.93,8325.0,927.93,Jan-14,2535.58,,Nov-14,0
30378,1008491,1235201,15000.0,15000.0,15000.0,60 months,21.28,408.17,2 years,RENT,40000.0,Verified,Nov-11,Fully Paid,debt_consolidation,273xx,NC,7.53,0.0,Sep-00,0.0,24.0,2.0,0.0,0.0,0%,14.0,23090.24007,23090.24,15000.0,8090.24,Feb-15,7581.81,,Feb-15,0
13175,874326,1088735,20000.0,20000.0,19950.0,60 months,20.25,532.67,10+ years,MORTGAGE,63000.0,Verified,Sep-11,Fully Paid,debt_consolidation,658xx,MO,20.7,1.0,Jul-89,3.0,19.0,22.0,0.0,18709.0,67.10%,29.0,31043.83,30966.22,20000.0,11043.83,Jun-15,7629.41,,Jul-15,0
26998,670699,857419,29000.0,29000.0,28936.49407,60 months,18.25,740.36,10+ years,MORTGAGE,76000.0,Verified,Feb-11,Fully Paid,other,932xx,CA,16.74,1.0,Oct-91,2.0,5.0,7.0,0.0,637.0,4.20%,31.0,38177.0359,38050.31,29000.0,9177.04,Mar-13,21161.22,,Jan-16,0
622,438977,516987,7000.0,7000.0,7000.0,36 months,14.26,240.15,1 year,MORTGAGE,70000.0,Verified,Sep-09,Fully Paid,debt_consolidation,541xx,WI,18.82,0.0,Aug-94,3.0,,11.0,0.0,16120.0,96.50%,27.0,7929.605307,7929.61,7000.0,929.61,Oct-10,5053.01,,Jun-16,0
32418,492541,629954,16000.0,16000.0,16000.0,36 months,14.22,548.55,2 years,MORTGAGE,45000.0,Not Verified,Mar-10,Charged Off,home_improvement,220xx,VA,8.53,0.0,Sep-94,0.0,,6.0,0.0,8116.0,79.50%,22.0,1266.91,1266.91,0.0,492.33,Jul-10,548.55,,Nov-10,1
3064,684868,874393,28000.0,28000.0,27954.59081,60 months,16.02,681.21,10+ years,MORTGAGE,100000.0,Verified,Mar-11,Fully Paid,debt_consolidation,430xx,OH,17.18,0.0,Apr-91,0.0,,7.0,0.0,8432.0,33.90%,23.0,40871.97978,40791.75,28000.0,12871.98,Mar-16,680.59,,Mar-16,0
5842,666299,851875,10000.0,10000.0,9725.0,36 months,10.37,324.42,7 years,RENT,40000.0,Source Verified,Feb-11,Fully Paid,debt_consolidation,088xx,NJ,10.05,0.0,Jun-04,0.0,,6.0,0.0,11495.0,52.70%,11.0,11679.9444,11358.75,10000.0,1679.94,Feb-14,333.34,,Feb-14,0
10277,599964,770070,2000.0,2000.0,2000.0,36 months,9.62,64.18,5 years,MORTGAGE,65000.0,Not Verified,Oct-10,Fully Paid,debt_consolidation,322xx,FL,23.52,0.0,Jul-02,0.0,,8.0,0.0,1527.0,22.50%,27.0,2117.33162,2117.33,2000.0,117.33,Jul-11,1668.65,,Jun-16,0
29231,607665,779509,8000.0,8000.0,8000.0,60 months,15.95,194.34,3 years,MORTGAGE,78000.0,Source Verified,Nov-10,Does not meet the credit policy. Status:Charged Off,home_improvement,953xx,CA,23.72,0.0,Apr-01,5.0,80.0,10.0,0.0,3312.0,73.90%,25.0,3901.03,3901.03,1989.24,1877.06,Jul-12,403.68,Nov-12,Jun-16,1
15771,991299,1215483,4800.0,4800.0,4800.0,36 months,6.03,146.1,7 years,MORTGAGE,50000.0,Not Verified,Oct-11,Fully Paid,debt_consolidation,959xx,CA,3.1,0.0,Jan-89,0.0,,8.0,0.0,3019.0,54.90%,14.0,5220.338478,5220.34,4800.0,420.34,Jan-14,1571.44,,Jan-14,0
34193,483682,615565,12000.0,12000.0,12000.0,36 months,13.48,407.09,1 year,RENT,50600.0,Verified,Feb-10,Fully Paid,debt_consolidation,770xx,TX,15.68,0.0,Oct-05,1.0,,11.0,0.0,3792.0,55.80%,18.0,14561.96786,14561.97,12000.0,2561.97,Aug-12,2791.84,,Apr-16,0
4635,672169,859268,12800.0,12800.0,12775.0,60 months,17.14,319.08,2 years,RENT,46800.0,Not Verified,Mar-11,Fully Paid,debt_consolidation,430xx,OH,10.92,0.0,Oct-99,0.0,,6.0,0.0,10541.0,87.10%,20.0,15912.37177,15881.29,12800.0,3112.37,Oct-12,10183.42,,Nov-12,0
37551,605484,776768,15000.0,15000.0,12492.29024,36 months,6.91,462.54,7 years,RENT,86000.0,Not Verified,Oct-10,Fully Paid,credit_card,112xx,NY,14.75,0.0,May-97,1.0,65.0,10.0,0.0,19440.0,29.90%,22.0,16651.48932,13629.57,15000.0,1651.49,Nov-13,464.86,,Nov-13,0
16004,591656,759924,6000.0,6000.0,5994.969981,36 months,7.51,186.67,5 years,MORTGAGE,38400.0,Not Verified,Oct-10,Fully Paid,car,870xx,NM,10.72,0.0,Jan-03,1.0,,5.0,0.0,1251.0,10%,13.0,6640.82695,6634.67,6000.0,640.83,Jan-13,291.0,,Feb-13,0
10355,892235,1109112,12000.0,12000.0,12000.0,60 months,17.27,299.98,,RENT,32200.0,Verified,Sep-11,Fully Paid,major_purchase,301xx,GA,4.25,0.0,Jun-78,2.0,49.0,4.0,0.0,340.0,4.20%,10.0,15733.655,15733.65,12000.0,3733.65,Feb-14,4649.17,,May-14,0
2831,588951,756619,14000.0,14000.0,13975.0,36 months,7.14,433.18,10+ years,OWN,71000.0,Verified,Oct-10,Fully Paid,debt_consolidation,195xx,PA,12.29,0.0,Dec-94,1.0,,8.0,0.0,23356.0,33.20%,23.0,15595.38991,15567.54,14000.0,1595.39,Oct-13,458.65,,Oct-13,0
1604,248108,248102,3000.0,3000.0,2903.18,36 months,8.0,94.01,< 1 year,RENT,23000.0,Not Verified,Feb-08,Fully Paid,wedding,440xx,OH,12.05,0.0,Aug-04,4.0,0.0,7.0,0.0,710.0,7.80%,13.0,3383.738402,3274.19,3000.0,383.74,Jan-11,196.97,,Jan-11,0
8924,374672,396087,12000.0,12000.0,4550.003588,36 months,12.53,401.6,< 1 year,MORTGAGE,50000.0,Verified,Jan-09,Charged Off,debt_consolidation,554xx,MN,11.88,0.0,Jun-01,1.0,,7.0,0.0,7085.0,41.70%,9.0,802.1,303.52,554.8,247.3,Apr-09,401.6,,Jun-16,1
22023,856603,1068984,10000.0,10000.0,10000.0,36 months,5.99,304.18,< 1 year,RENT,45500.0,Source Verified,Aug-11,Fully Paid,debt_consolidation,968xx,HI,22.15,0.0,Jan-05,0.0,,11.0,0.0,7896.0,36.50%,19.0,10896.50778,10896.51,10000.0,896.51,Jan-14,2684.94,,Jun-16,0
8238,1055426,1286980,16400.0,16400.0,16400.0,36 months,15.96,576.26,6 years,OWN,140000.0,Verified,Dec-11,Fully Paid,credit_card,922xx,CA,12.71,0.0,Jul-95,3.0,70.0,13.0,0.0,15891.0,89.50%,21.0,20744.97998,20744.98,16400.0,4344.98,Dec-14,602.22,,Jun-16,0
31005,1037135,1267027,8500.0,8500.0,8500.0,36 months,6.62,260.99,4 years,MORTGAGE,84000.0,Source Verified,Nov-11,Fully Paid,credit_card,959xx,CA,17.21,0.0,Aug-92,0.0,,19.0,0.0,31503.0,55%,59.0,9395.284232,9395.28,8500.0,895.28,Dec-14,276.87,,Dec-14,0
15046,562067,722567,6000.0,6000.0,6000.0,36 months,14.84,207.53,2 years,OWN,51600.0,Not Verified,Aug-10,Fully Paid,credit_card,133xx,NY,17.33,0.0,Oct-03,0.0,,10.0,0.0,6345.0,75.50%,16.0,7551.498651,7551.5,6000.0,1491.5,Oct-13,492.19,,Oct-13,0
33556,978434,1201272,21000.0,21000.0,20975.0,36 months,14.65,724.38,5 years,OWN,82000.0,Verified,Oct-11,Fully Paid,debt_consolidation,219xx,MD,10.21,0.0,May-97,2.0,25.0,7.0,0.0,9974.0,66.90%,15.0,25614.34199,25583.85,21000.0,4614.34,Dec-13,7511.56,,Jun-16,0
5220,744700,943200,35000.0,23725.0,22200.0,60 months,20.62,636.78,10+ years,MORTGAGE,220000.0,Verified,May-11,Fully Paid,debt_consolidation,296xx,SC,17.41,1.0,Jan-94,0.0,18.0,10.0,0.0,31902.0,89.90%,30.0,25724.06048,24070.61,23725.0,1999.06,Oct-11,23179.03,,May-16,0
1591,590496,758497,2100.0,2100.0,2100.0,36 months,7.14,64.98,,OWN,19200.0,Not Verified,Oct-10,Fully Paid,medical,317xx,GA,20.25,0.0,Jun-91,0.0,,5.0,0.0,68.0,1%,16.0,2339.362193,2339.36,2100.0,239.36,Oct-13,70.84,,Oct-13,0
37609,596391,765605,6000.0,6000.0,5950.0,60 months,13.61,138.4,8 years,RENT,30000.0,Verified,Oct-10,Fully Paid,credit_card,763xx,TX,9.4,0.0,Dec-97,3.0,50.0,20.0,1.0,6111.0,33.90%,46.0,8303.94301,8234.74,6000.0,2303.94,Oct-15,138.34,,Apr-16,0
30805,666427,852025,3000.0,3000.0,2975.0,60 months,18.62,77.2,10+ years,OWN,85000.0,Verified,Feb-11,Fully Paid,home_improvement,331xx,FL,8.99,0.0,Feb-07,1.0,32.0,7.0,0.0,2127.0,52.50%,13.0,4482.875584,4445.52,3000.0,1482.88,Oct-14,1166.31,,Nov-14,0
34813,577213,742284,20000.0,12350.0,11909.82834,60 months,6.54,241.88,10+ years,OWN,60000.0,Verified,Oct-10,Fully Paid,debt_consolidation,117xx,NY,12.36,0.0,Jan-82,2.0,,9.0,0.0,7960.0,12.90%,20.0,14472.95,13916.49,12350.0,2122.95,Mar-15,2180.85,,Mar-15,0
30069,428308,506664,20000.0,20000.0,15507.59442,36 months,11.26,657.27,10+ years,MORTGAGE,90000.0,Verified,Jul-09,Fully Paid,debt_consolidation,483xx,MI,12.15,0.0,Mar-99,0.0,,6.0,0.0,5948.0,56.60%,22.0,23661.55802,17825.17,20000.0,3661.56,Aug-12,665.28,,Sep-15,0
21413,768832,970214,14300.0,14300.0,14300.0,60 months,10.59,308.01,,MORTGAGE,42000.0,Not Verified,May-11,Fully Paid,home_improvement,641xx,MO,10.23,0.0,Jan-63,0.0,,13.0,0.0,6345.0,67.90%,31.0,17781.93582,17781.94,14300.0,3481.94,Jul-14,6702.91,,Jul-14,0
448,865507,1078822,20000.0,20000.0,19750.0,60 months,11.99,444.79,10+ years,MORTGAGE,175000.0,Source Verified,Sep-11,Current,home_improvement,087xx,NJ,15.06,0.0,Nov-95,0.0,,11.0,0.0,19511.0,63.80%,31.0,25337.95,25021.32,18682.45,6655.5,Jun-16,444.79,Jul-16,Jun-16,0
28105,823850,1032446,10625.0,10625.0,10600.0,36 months,6.99,328.03,10+ years,RENT,30000.0,Verified,Aug-11,Fully Paid,debt_consolidation,908xx,CA,29.76,0.0,Jun-95,0.0,,6.0,0.0,13767.0,30%,12.0,11808.70381,11780.92,10625.0,1183.7,Aug-14,333.22,,Aug-14,0
32121,1033990,1263570,11000.0,11000.0,11000.0,36 months,13.49,373.24,10+ years,RENT,50000.0,Verified,Nov-11,Fully Paid,home_improvement,071xx,NJ,11.02,0.0,Oct-89,0.0,24.0,6.0,0.0,5524.0,65%,16.0,13436.42,13436.42,11000.0,2436.42,Dec-14,389.87,,Nov-15,0
28930,853674,1065855,30000.0,30000.0,30000.0,36 months,5.99,912.53,6 years,RENT,105000.0,Verified,Aug-11,Fully Paid,debt_consolidation,752xx,TX,23.84,0.0,Jan-94,0.0,,15.0,0.0,3784.0,7.10%,39.0,32783.24297,32783.24,30000.0,2783.24,Apr-14,5411.51,,Jun-16,0
37455,629752,806850,3000.0,3000.0,3000.0,36 months,12.61,100.52,6 years,MORTGAGE,230000.0,Source Verified,Dec-10,Does not meet the credit policy. Status:Fully Paid,car,324xx,FL,12.46,0.0,Jan-99,6.0,,11.0,0.0,8509.0,59.90%,30.0,3618.783598,3618.78,3000.0,618.78,Dec-13,112.83,Jan-14,Jun-16,0
35619,627671,804335,3100.0,3100.0,3100.0,36 months,13.35,104.98,< 1 year,RENT,31200.0,Verified,Dec-10,Fully Paid,debt_consolidation,770xx,TX,24.85,1.0,Oct-04,1.0,10.0,5.0,0.0,2814.0,78.20%,11.0,3611.203647,3611.2,3100.0,511.2,Aug-12,1627.81,,Aug-12,0
24788,668101,854158,12800.0,12800.0,12725.0,36 months,10.0,413.02,4 years,RENT,35000.0,Verified,Feb-11,Fully Paid,credit_card,303xx,GA,14.47,0.0,Nov-03,0.0,,6.0,0.0,16098.0,79.70%,8.0,14522.94414,14437.85,12800.0,1722.94,Dec-12,5871.95,,Dec-12,0
14147,886050,1101836,2000.0,2000.0,2000.0,36 months,6.62,61.41,2 years,RENT,85000.0,Not Verified,Sep-11,Fully Paid,debt_consolidation,112xx,NY,9.52,0.0,Sep-00,0.0,,6.0,0.0,3665.0,33.30%,21.0,2198.495453,2198.5,2000.0,198.5,Sep-14,58.77,,Jun-16,0
33854,585697,752490,11500.0,11500.0,11398.13905,36 months,7.88,359.74,10+ years,MORTGAGE,54000.0,Not Verified,Oct-10,Fully Paid,debt_consolidation,791xx,TX,18.69,0.0,Jan-86,2.0,40.0,13.0,0.0,11427.0,29.20%,32.0,12677.26479,12564.69,11500.0,1177.26,Jul-12,5493.49,,Dec-15,0
35698,434850,519177,14000.0,14000.0,13550.0,36 months,8.59,442.55,6 years,RENT,62004.0,Source Verified,Aug-09,Fully Paid,debt_consolidation,912xx,CA,11.11,0.0,Aug-90,2.0,,20.0,0.0,15647.0,11.30%,34.0,15084.92607,14600.08,14000.0,1084.93,Mar-11,8.0,,Feb-11,0
25988,892468,1109415,4000.0,4000.0,3975.0,60 months,19.03,103.83,< 1 year,RENT,19200.0,Source Verified,Sep-11,Charged Off,debt_consolidation,630xx,MO,12.75,0.0,Aug-99,3.0,,6.0,0.0,3887.0,82.70%,7.0,179.57,178.45,0.0,0.0,,0.0,,Mar-12,1
8133,488824,623532,5200.0,5200.0,5200.0,36 months,7.88,162.66,1 year,RENT,38000.0,Not Verified,Mar-10,Fully Paid,debt_consolidation,900xx,CA,4.93,0.0,Nov-00,3.0,,18.0,0.0,2872.0,61.10%,45.0,5855.927676,5855.93,5200.0,655.93,Mar-13,168.55,,Apr-15,0
21460,832729,1042159,3000.0,3000.0,3000.0,36 months,11.49,98.92,1 year,RENT,20000.0,Not Verified,Aug-11,Charged Off,debt_consolidation,973xx,OR,19.2,0.0,Jun-98,2.0,,8.0,0.0,7650.0,94.40%,13.0,860.62,860.62,356.89,136.51,Jan-12,98.92,,Jun-12,1
19067,486902,620593,10000.0,10000.0,8775.0,36 months,7.51,311.1,4 years,RENT,58608.0,Verified,Apr-10,Fully Paid,home_improvement,981xx,WA,0.94,0.0,Nov-99,0.0,,5.0,0.0,1562.0,6.50%,24.0,10404.92636,9130.33,10000.0,404.93,Dec-10,8546.27,,Dec-10,0
37173,563450,725056,9000.0,9000.0,8975.0,36 months,6.76,276.91,8 years,MORTGAGE,103200.0,Not Verified,Aug-10,Fully Paid,major_purchase,750xx,TX,7.52,0.0,May-90,0.0,,10.0,0.0,4423.0,8.30%,21.0,9195.181922,9169.64,9000.0,195.18,Dec-10,8367.86,,Mar-16,0
14755,654995,837687,3200.0,3200.0,3200.0,36 months,11.11,104.94,10+ years,MORTGAGE,62496.0,Verified,Jan-11,Fully Paid,other,308xx,GA,10.58,0.0,Aug-97,2.0,40.0,7.0,0.0,16892.0,73.40%,23.0,3568.227624,3568.23,3200.0,368.23,Jun-12,12.63,,May-12,0
3266,505004,650518,7000.0,7000.0,6062.370474,36 months,7.51,217.77,2 years,RENT,38400.0,Not Verified,Apr-10,Fully Paid,small_business,015xx,MA,6.44,0.0,Apr-00,3.0,30.0,13.0,0.0,2149.0,5.90%,33.0,7838.615638,6765.46,7000.0,838.62,Apr-13,451.84,,Jun-16,0
25844,260277,260059,10000.0,10000.0,2727.93,36 months,11.66,330.53,10+ years,OWN,34000.0,Not Verified,Feb-08,Fully Paid,debt_consolidation,765xx,TX,23.96,0.0,Aug-97,2.0,0.0,4.0,0.0,11927.0,45.50%,12.0,11898.7228,3113.37,10000.0,1898.72,Mar-11,336.77,,Feb-11,0
8142,546059,704206,1100.0,1100.0,1100.0,60 months,13.23,25.16,,RENT,27804.0,Not Verified,Jul-10,Fully Paid,debt_consolidation,891xx,NV,13.81,0.0,Dec-90,7.0,,7.0,0.0,1563.0,16.10%,21.0,1112.27,1112.27,1100.0,12.27,Sep-10,1112.44,,Aug-14,0
6320,601452,771784,11200.0,11200.0,10991.44287,60 months,12.61,252.61,2 years,RENT,50000.0,Not Verified,Oct-10,Fully Paid,debt_consolidation,070xx,NJ,21.31,0.0,Jul-01,0.0,,7.0,0.0,5744.0,76.60%,9.0,14484.45026,14117.98,11200.0,3284.45,Dec-13,5401.01,,May-16,0
17032,992293,1216602,2200.0,2200.0,2200.0,36 months,7.51,68.45,< 1 year,RENT,120000.0,Source Verified,Oct-11,Fully Paid,vacation,730xx,OK,14.0,1.0,Nov-88,1.0,22.0,7.0,0.0,10538.0,41.50%,34.0,2445.783109,2445.78,2200.0,245.78,Jan-14,672.15,,Oct-14,0
8980,764236,964928,4000.0,4000.0,4000.0,36 months,14.79,138.26,,MORTGAGE,33600.0,Not Verified,May-11,Fully Paid,debt_consolidation,660xx,KS,18.11,0.0,Feb-92,3.0,47.0,3.0,0.0,5661.0,59%,14.0,4918.669951,4918.67,4000.0,918.67,Oct-13,1192.95,,Nov-13,0
18407,1065142,1299224,25000.0,25000.0,24975.0,60 months,19.03,648.93,10+ years,RENT,75000.0,Verified,Dec-11,Current,debt_consolidation,830xx,WY,19.63,0.0,Jan-92,2.0,,9.0,0.0,24150.0,91.50%,13.0,34346.8,34312.64,20711.35,13635.45,Jun-16,648.93,Jul-16,Jun-16,0
1035,882462,1097640,8500.0,8500.0,8500.0,36 months,15.96,298.67,1 year,MORTGAGE,78000.0,Verified,Sep-11,Charged Off,debt_consolidation,234xx,VA,20.14,0.0,Jan-07,1.0,,7.0,1.0,1770.0,73.70%,10.0,6271.53,6271.53,4449.41,1803.76,Jul-13,298.67,,Jun-16,1
7652,1053966,1285571,5000.0,5000.0,5000.0,36 months,7.9,156.46,,RENT,30000.0,Not Verified,Dec-11,Fully Paid,debt_consolidation,017xx,MA,12.64,0.0,Feb-99,0.0,,7.0,0.0,11277.0,94.80%,14.0,5632.21,5632.21,5000.0,632.21,Dec-14,160.57,,Mar-16,0
21012,660819,845158,10000.0,10000.0,10000.0,36 months,13.06,337.23,7 years,RENT,84000.0,Verified,Feb-11,Charged Off,car,926xx,CA,18.99,1.0,Apr-05,2.0,2.0,8.0,0.0,292.0,2.20%,10.0,2409.26,2409.26,1405.66,614.06,Aug-11,337.23,,Jan-12,1
22652,462772,579126,1000.0,1000.0,975.0,36 months,11.14,32.81,3 years,RENT,58650.0,Not Verified,Nov-09,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,076xx,NJ,14.62,0.0,Oct-00,4.0,,17.0,0.0,5684.0,26.20%,38.0,1146.284217,1117.62,1000.0,146.28,Sep-11,490.3,Oct-11,Feb-12,0
30757,430534,510614,3200.0,3200.0,3200.0,36 months,7.37,99.35,10+ years,MORTGAGE,36500.0,Not Verified,Jul-09,Fully Paid,other,178xx,PA,18.15,0.0,Sep-88,0.0,,16.0,0.0,19617.0,24%,35.0,3441.936558,3441.94,3200.0,241.94,Nov-10,2054.64,,Jun-16,0
6294,808902,1015669,20000.0,18975.0,18725.0,60 months,13.49,436.52,6 years,MORTGAGE,94000.0,Verified,Jul-11,Fully Paid,home_improvement,333xx,FL,22.85,0.0,Nov-98,0.0,,13.0,0.0,9564.0,83.20%,44.0,20016.58593,19752.87,18975.0,1041.59,Dec-11,18276.48,,Jan-12,0
11672,385417,417068,6000.0,6000.0,5675.0,36 months,9.32,191.69,10+ years,MORTGAGE,45000.0,Not Verified,Mar-09,Fully Paid,other,711xx,LA,1.33,0.0,Aug-94,1.0,25.0,5.0,0.0,2420.0,26.90%,38.0,6179.674283,5844.94,6000.0,179.67,Aug-09,5606.75,,Oct-13,0
2246,538350,695295,4000.0,4000.0,3950.0,36 months,11.49,131.89,7 years,OWN,35004.0,Source Verified,Jul-10,Fully Paid,major_purchase,926xx,CA,1.1,0.0,Aug-02,0.0,,2.0,0.0,1065.0,9.50%,12.0,4467.772993,4411.93,4000.0,467.77,Oct-11,1726.52,,Oct-11,0
31460,527650,682493,13600.0,13600.0,13574.15927,60 months,15.21,325.05,2 years,MORTGAGE,45500.0,Verified,Jun-10,Fully Paid,debt_consolidation,441xx,OH,22.5,0.0,Aug-04,2.0,,12.0,0.0,13535.0,45.40%,27.0,15535.28896,15504.94,13600.0,1935.29,Jun-11,11971.14,,Mar-16,0
17150,878108,1092868,3000.0,3000.0,3000.0,36 months,5.99,91.26,< 1 year,RENT,52000.0,Source Verified,Sep-11,Fully Paid,other,335xx,FL,0.48,0.0,Jun-99,0.0,46.0,16.0,0.0,841.0,49.50%,38.0,3285.054008,3285.05,3000.0,285.05,Sep-14,91.99,,Jun-16,0
